Country Code;City;Location;Coordinates;Pollutant;Source Name;Unit;Value;Last Updated;Country Label
FR;ATMO BOURGOGNE-FRANCHE-COMTE;NET-FR076A;47.351368, 5.070706;NO2;EEA France;µg/m³;26.7;2024-03-11T06:00:00+01:00;France
FR;ATMO BOURGOGNE-FRANCHE-COMTE;NET-FR076A;47.800575, 3.576189;O3;EEA France;µg/m³;11.0;2024-03-11T06:00:00+01:00;France
FR;ATMO BOURGOGNE-FRANCHE-COMTE;NET-FR076A;46.996826000000006, 3.171092;NO2;EEA France;µg/m³;13.5;2024-03-11T06:00:00+01:00;France
FR;ATMO BOURGOGNE-FRANCHE-COMTE;NET-FR076A;48.200436, 3.2773;PM10;EEA France;µg/m³;11.7;2024-03-11T05:00:00+01:00;France
FR;ATMO HAUTS DE FRANCE;NET-FR074A;50.74823, 2.25978;SO2;EEA France;µg/m³;3.95;2016-12-05T02:00:00+01:00;France
FR;ATMO NORMANDIE;NET-FR069A;48.445553, 0.110833;NO2;EEA France;µg/m³;14.2;2024-03-11T02:00:00+01:00;France
FR;ATMO GUYANE;NET-FR063A;4.848159999999993, -52.32379999999999;PM10;EEA France;µg/m³;62.3;2024-03-08T15:00:00+01:00;France
FR;ATMO GRAND EST;NET-FR075A;49.224167000000016, 4.020556;PM2.5;EEA France;µg/m³;14.4;2024-03-11T06:00:00+01:00;France
FR;ATMO AUVERGNE-RHÔNE-ALPES;NET-FR071A;46.652668, 3.600667;NO;EEA France;µg/m³;0.4;2024-03-11T06:00:00+01:00;France
FR;ATMO NORMANDIE;NET-FR069A;49.512146, 0.539036;SO2;EEA France;µg/m³;0.6;2024-03-11T06:00:00+01:00;France
FR;AIR PAYS DE LA LOIRE;NET-FR035A;47.44738999999999, -0.550067;NO2;EEA France;µg/m³;4.5;2024-03-11T05:00:00+01:00;France
FR;AIR PAYS DE LA LOIRE;NET-FR035A;47.28318, -1.783164;PM2.5;EEA France;µg/m³;4.1;2024-03-11T05:00:00+01:00;France
FR;AIR PAYS DE LA LOIRE;NET-FR035A;47.46699000000001, -0.554686;NO;EEA France;µg/m³;2.5;2024-03-11T05:00:00+01:00;France
FR;ATMO HAUTS DE FRANCE;NET-FR074A;50.775482000000004, 3.1256800000000005;NO2;EEA France;µg/m³;5.7;2024-03-11T01:00:00+01:00;France
FR;ATMO OCCITANIE;NET-FR068A;43.61055799999999, 2.23;PM10;EEA France;µg/m³;6.3;2024-03-04T08:00:00+01:00;France
FR;ATMO NOUVELLE-AQUITAINE;NET-FR058A;43.37611, -0.536944;NO2;EEA France;µg/m³;20.6;2024-03-04T08:00:00+01:00;France
FR;ATMO OCCITANIE;NET-FR068A;43.587219999999995, 1.443889;NO2;EEA France;µg/m³;23.9;2024-03-04T08:00:00+01:00;France
FR;ATMO NOUVELLE-AQUITAINE;NET-FR058A;46.162556, -1.153603;NO;EEA France;µg/m³;5.7;2024-03-04T08:00:00+01:00;France
FR;ATMO NOUVELLE-AQUITAINE;NET-FR058A;45.18972, 0.727222;NO2;EEA France;µg/m³;15.3;2024-03-04T08:00:00+01:00;France
FR;ATMO NOUVELLE-AQUITAINE;NET-FR058A;46.58389, 0.345556;CO;EEA France;µg/m³;493.0;2024-03-04T08:00:00+01:00;France
FR;ATMO NOUVELLE-AQUITAINE;NET-FR058A;43.310832999999995, -0.391111;PM2.5;EEA France;µg/m³;3.4;2024-03-04T08:00:00+01:00;France
FR;ATMO NOUVELLE-AQUITAINE;NET-FR058A;44.84138999999998, -0.65;NO;EEA France;µg/m³;36.8;2024-03-04T08:00:00+01:00;France
FR;ATMO NOUVELLE-AQUITAINE;NET-FR058A;44.508655999999995, 0.142503;PM2.5;EEA France;µg/m³;5.7;2024-03-04T07:00:00+01:00;France
FR;ATMO NOUVELLE-AQUITAINE;NET-FR058A;46.143173, -0.396042;PM2.5;EEA France;µg/m³;5.3;2024-01-29T18:00:00+01:00;France
FR;ATMO OCCITANIE;NET-FR068A;43.64305499999999, 1.46765;PM2.5;EEA France;µg/m³;9.0;2024-03-04T08:00:00+01:00;France
FR;AIR PAYS DE LA LOIRE;NET-FR035A;47.32282599999999, -2.039853;PM2.5;EEA France;µg/m³;9.6;2024-01-29T17:00:00+01:00;France
FR;ATMO NOUVELLE-AQUITAINE;NET-FR058A;44.80055599999999, -0.588056;PM2.5;EEA France;µg/m³;5.2;2024-03-01T20:00:00+01:00;France
FR;ATMO OCCITANIE;NET-FR068A;43.630280000000006, 0.179722;PM2.5;EEA France;µg/m³;2.9;2024-03-01T10:00:00+01:00;France
FR;Canton de Genève;NET-CH014A;46.20779999946369, 6.141130000000001;O3;EEA Switzerland;µg/m³;42.8033;2024-03-01T07:00:00+01:00;France
FR;ATMO AUVERGNE-RHÔNE-ALPES;NET-FR071A;45.772167, 3.0875;PM10;EEA France;µg/m³;0.1;2024-02-05T07:00:00+01:00;France
FR;QUALITAIR CORSE;NET-FR065A;41.95802699999998, 8.820278;PM10;EEA France;µg/m³;21.2;2024-01-30T11:00:00+01:00;France
FR;Alpes-de-Haute-Provence;FR24018;43.8353015894571, 5.78583314934565;O3;EEA France;µg/m³;41.0;2024-01-29T18:00:00+01:00;France
FR;Bouches-du-Rhône;FR02041;43.6389642135529, 5.09999637937892;NO2;EEA France;µg/m³;27.8;2024-01-29T18:00:00+01:00;France
FR;Isère;FR15046;45.1806746477571, 5.72005850424242;NO2;EEA France;µg/m³;94.0;2024-01-29T18:00:00+01:00;France
FR;Alpes-Maritimes;FR24007;43.5997495987433, 7.094723434072;O3;EEA France;µg/m³;57.8;2024-01-29T18:00:00+01:00;France
FR;Nord;FR10029;50.9959079994751, 2.365994;O3;EEA France;µg/m³;15.1;2024-01-29T18:00:00+01:00;France
FR;Yonne;FR26019;47.800565861042706, 3.57639077544232;PM2.5;EEA France;µg/m³;10.8;2024-01-29T07:00:00+01:00;France
FR;Paris;FR04012;48.8277822163547, 2.32749896854232;CO;EEA France;µg/m³;531.0;2021-01-04T14:00:00+01:00;France
FR;;FR07028;45.9293204617359, 2.82980992596343;PM10;EEA France;µg/m³;6.9;2022-12-25T11:00:00+01:00;France
FR;;FR34057;46.9429682344805, 2.00326104989222;NO2;EEA France;µg/m³;2.7;2021-12-29T22:00:00+01:00;France
FR;;FR25048;49.42806687626571, 1.05777523020358;NO2;EEA France;µg/m³;43.9;2020-12-30T11:00:00+01:00;France
FR;;FR09016;45.608821999463295, 0.09972200000000002;O3;EEA France;µg/m³;45.1;2020-01-13T11:00:00+01:00;France
FR;;FR31014;43.307777999464, -0.322778;O3;EEA France;µg/m³;27.4;2019-01-21T11:00:00+01:00;France
FR;;FR26002;47.304163999465, 5.02;O3;EEA France;µg/m³;50.68;2018-07-11T15:00:00+02:00;France
FR;;FR06006;50.36471899947279, 3.5236110000000003;PM2.5;EEA France;µg/m³;6.35;2018-04-25T02:00:00+02:00;France
FR;;FR06003;50.3666639994728, 3.082778;PM10;EEA France;µg/m³;7.35;2018-04-25T02:00:00+02:00;France
FR;;FR06011;50.3274999994726, 3.4;NO2;EEA France;µg/m³;8.78;2018-04-25T02:00:00+02:00;France
FR;;FR04143;48.8594439994682, 2.351111;O3;EEA France;µg/m³;78.0;2018-04-25T02:00:00+02:00;France
FR;;FR10032;50.6938919994739, 1.576389;PM10;EEA France;µg/m³;9.53;2018-04-25T02:00:00+02:00;France
FR;;FR04146;48.8174999994681, 2.395;NO2;EEA France;µg/m³;72.0;2018-04-20T08:00:00+02:00;France
FR;;FR01009;49.2713919994693, 6.1325;SO2;EEA France;µg/m³;5.2;2018-04-12T14:00:00+02:00;France
FR;;FR01009;49.2713919994693, 6.1325;PM10;EEA France;µg/m³;2.0;2018-04-11T07:00:00+02:00;France
FR;;Fougeres DSTE;48.34748569864203, -1.202224327889997;O3;EEA France;µg/m³;52.95;2017-06-30T09:00:00+02:00;France
FR;;Dunkerque Port;51.05207295693919, 2.3537836737556526;SO2;EEA France;µg/m³;6.7;2017-03-28T18:00:00+02:00;France
FR;;St Pol/mer Nord;51.033829767865704, 2.33519753052722;NO2;EEA France;µg/m³;21.63;2017-03-07T12:00:00+01:00;France
FR;;Evreux  Boulevard de Normandie;49.020202317088426, 1.1387134373027465;PM2.5;EEA France;µg/m³;38.5;2016-12-04T19:00:00+01:00;France
GB;;Islington;51.54654025913672, -0.09074524215529413;RELATIVEHUMIDITY;airgradient;%;62.92767842610677;2024-03-11T10:00:00+01:00;United Kingdom
GB;;Northcote Street, Bristol;51.4644277673234, -2.567887786679186;TEMPERATURE;airgradient;c;11.769940535227457;2024-03-11T10:00:00+01:00;United Kingdom
GB;London;Camden Kerbside;51.54421, -0.175269;PM2.5;DEFRA;µg/m³;27.0;2024-03-11T09:00:00+01:00;United Kingdom
GB;London;London Bloomsbury;51.52229, -0.125889;NO2;DEFRA;µg/m³;27.0;2024-03-11T09:00:00+01:00;United Kingdom
GB;Fort William;Fort William;56.82266, -5.101102;NO2;DEFRA;µg/m³;30.0;2024-03-11T09:00:00+01:00;United Kingdom
GB;Lullington Heath;Lullington Heath;50.7937, 0.18125;O3;DEFRA;µg/m³;42.0;2024-03-11T09:00:00+01:00;United Kingdom
GB;Eastbourne;Eastbourne;50.805778, 0.271611;NO2;DEFRA;µg/m³;7.0;2024-03-11T09:00:00+01:00;United Kingdom
GB;London;London Bexley;51.46603000000001, 0.184806;PM2.5;DEFRA;µg/m³;28.0;2024-03-11T09:00:00+01:00;United Kingdom
GB;Ballymena;Ballymena Ballykeel;54.861595, -6.250873;NO2;DEFRA;µg/m³;25.0;2024-03-11T09:00:00+01:00;United Kingdom
GB;Barnstaple;Barnstaple A39;51.074793, -4.041924;PM2.5;DEFRA;µg/m³;5.0;2024-03-11T09:00:00+01:00;United Kingdom
GB;Honiton;Honiton;50.79228700000001, -3.196702;NO2;DEFRA;µg/m³;48.0;2024-03-11T09:00:00+01:00;United Kingdom
GB;Leicester;Leicester A594 Roadside;52.638677, -1.124228;NO2;DEFRA;µg/m³;33.0;2024-03-11T09:00:00+01:00;United Kingdom
GB;Brighton;Brighton Preston Park;50.840836, -0.147572;NO2;DEFRA;µg/m³;11.0;2024-03-11T09:00:00+01:00;United Kingdom
GB;Aston Hill;Aston Hill;52.50385, -3.034178;NO2;DEFRA;µg/m³;2.0;2024-03-11T09:00:00+01:00;United Kingdom
GB;Greenwich;Greenwich - Westhorne Avenue;51.456357, 0.040725;PM10;London Air Quality Network;µg/m³;25.5;2024-03-06T22:00:00+01:00;United Kingdom
GB;Bexley;Bexley - Belvedere;51.4906102082147, 0.158914493927518;PM2.5;London Air Quality Network;µg/m³;5.4;2024-03-04T07:00:00+01:00;United Kingdom
GB;Merton;Merton - Morden Civic Centre 2;51.40162, -0.19589212;NO2;London Air Quality Network;µg/m³;46.8;2024-03-06T23:00:00+01:00;United Kingdom
GB;Dartford;Dartford - St Clements 2;51.448823581151, 0.279379130223739;PM10;London Air Quality Network;µg/m³;24.0;2024-03-06T22:00:00+01:00;United Kingdom
GB;Hackney;Tower Hamlets - Jubilee Park;51.5029878731458, -0.0180219908165375;PM2.5;London Air Quality Network;µg/m³;6.0;2024-03-04T09:00:00+01:00;United Kingdom
GB;Reigate and Banstead;Reigate and Banstead - Poles Lane;51.142081999999995, -0.19418100000000002;PM10;London Air Quality Network;µg/m³;25.6;2024-02-06T15:00:00+01:00;United Kingdom
GB;;Oldham Street, Manchester;53.48161807672774, -2.2370100183219983;PM2.5;airgradient;µg/m³;9.962500015894571;2023-09-29T08:00:00+02:00;United Kingdom
GB;City of London;City of London - Farringdon Street;51.5145253362314, -0.104515626337876;PM2.5;London Air Quality Network;µg/m³;6.0;2023-07-03T13:00:00+02:00;United Kingdom
GB;Dartford;Dartford Roadside 2 - Town Centre;51.4426702340503, 0.216185856662181;NO2;London Air Quality Network;µg/m³;36.6;2023-01-11T09:00:00+01:00;United Kingdom
GB;;Northampton Kingsthorpe;52.271886, -0.879898;O3;DEFRA;µg/m³;60.0;2017-03-27T14:00:00+02:00;United Kingdom
CN;;达坂城区环保局;43.3658, 88.3118;NO2;ChinaAQIData;µg/m³;8.0;2021-08-09T13:00:00+02:00;China
CN;;重华小学;30.0249, 120.87519999999999;SO2;ChinaAQIData;µg/m³;10.0;2021-08-09T13:00:00+02:00;China
CN;;金海六路;37.69400000000001, 118.09169999999999;PM10;ChinaAQIData;µg/m³;69.0;2021-08-09T13:00:00+02:00;China
CN;;门头沟三家店;39.9726, 116.08799999999998;O3;ChinaAQIData;µg/m³;170.0;2021-08-09T13:00:00+02:00;China
CN;;闵行浦江;31.0739, 121.4996;O3;ChinaAQIData;µg/m³;173.0;2021-08-09T13:00:00+02:00;China
CN;;雄关区;39.7724, 98.2643;PM10;ChinaAQIData;µg/m³;25.0;2021-08-09T13:00:00+02:00;China
CN;;马村街道办;35.26409999999999, 113.3137;PM10;ChinaAQIData;µg/m³;29.0;2021-08-09T13:00:00+02:00;China
CN;;高淳老职中;31.3302, 118.879;SO2;ChinaAQIData;µg/m³;3.0;2021-08-09T13:00:00+02:00;China
CN;;鹿泉一中;38.0906, 114.289;PM2.5;ChinaAQIData;µg/m³;25.0;2021-08-09T13:00:00+02:00;China
CN;;龙凤新区;30.3772, 109.50610000000002;NO2;ChinaAQIData;µg/m³;5.0;2021-08-09T13:00:00+02:00;China
CN;;国网新校;36.2275, 117.1812;PM2.5;ChinaAQIData;µg/m³;44.0;2021-08-09T13:00:00+02:00;China
CN;;青少年活动中心;40.9724, 115.27729999999998;PM10;ChinaAQIData;µg/m³;28.0;2021-08-09T13:00:00+02:00;China
CN;;梅龙;24.2991, 116.12329999999999;PM10;ChinaAQIData;µg/m³;14.0;2021-08-09T13:00:00+02:00;China
CN;;石龙区;33.9116, 112.8867;SO2;ChinaAQIData;µg/m³;2.0;2021-08-09T13:00:00+02:00;China
CN;;红石峡森林公园(对照点);38.33440000000001, 109.7414;O3;ChinaAQIData;µg/m³;161.0;2021-08-09T13:00:00+02:00;China
CN;;淮河道;39.2133, 117.1837;CO;ChinaAQIData;µg/m³;700.0;2021-08-09T13:00:00+02:00;China
CN;;烟厂;34.76122, 113.69031;NO2;ChinaAQIData;µg/m³;10.0;2021-08-09T13:00:00+02:00;China
CN;;岗李水库(对照点);34.91089, 113.51487999999999;NO2;ChinaAQIData;µg/m³;6.0;2021-08-09T13:00:00+02:00;China
CN;;第二人民医院;40.0995, 113.2802;PM10;ChinaAQIData;µg/m³;14.0;2021-08-09T13:00:00+02:00;China
CN;;龙亭公园;34.8106, 114.3438;PM10;ChinaAQIData;µg/m³;10.0;2021-08-09T13:00:00+02:00;China
CN;;龙洲湾;29.4153, 106.5507;O3;ChinaAQIData;µg/m³;93.0;2021-08-09T13:00:00+02:00;China
CN;;五台山医院;32.4155, 119.447;O3;ChinaAQIData;µg/m³;207.0;2021-08-09T13:00:00+02:00;China
CN;;外国语学校;29.6994, 116.0254;PM10;ChinaAQIData;µg/m³;64.0;2021-08-09T13:00:00+02:00;China
CN;;官渡区博物馆;25.0119, 102.7494;SO2;ChinaAQIData;µg/m³;6.0;2021-08-09T13:00:00+02:00;China
CN;;市供电局;33.965, 118.283;PM10;ChinaAQIData;µg/m³;36.0;2021-08-09T13:00:00+02:00;China
CN;;广陵建设局;32.394200000000005, 119.4686;NO2;ChinaAQIData;µg/m³;26.0;2021-08-09T13:00:00+02:00;China
CN;;新钢沁园村;27.807, 114.9149;SO2;ChinaAQIData;µg/m³;5.0;2021-08-09T13:00:00+02:00;China
CN;;皖北煤电集团;33.6252, 116.96479999999998;PM10;ChinaAQIData;µg/m³;31.0;2021-08-09T13:00:00+02:00;China
CN;;红旗小学;40.8178, 111.59680000000002;PM2.5;ChinaAQIData;µg/m³;20.0;2021-08-09T13:00:00+02:00;China
CN;;桃园路;34.2911, 117.24400000000001;SO2;ChinaAQIData;µg/m³;9.0;2021-08-09T13:00:00+02:00;China
CN;;浦口;32.0931, 118.6414;O3;ChinaAQIData;µg/m³;80.0;2021-08-09T13:00:00+02:00;China
CN;;22中南校区;38.0378, 114.54809999999999;PM2.5;ChinaAQIData;µg/m³;23.0;2021-08-09T13:00:00+02:00;China
CN;;禹都公园;35.0439, 111.05219999999998;SO2;ChinaAQIData;µg/m³;2.0;2021-08-09T13:00:00+02:00;China
CN;;技师学院;23.6344, 113.0477;SO2;ChinaAQIData;µg/m³;8.0;2021-08-09T13:00:00+02:00;China
CN;;河南岸金山湖子站;23.0528, 114.4183;CO;ChinaAQIData;µg/m³;600.0;2021-08-09T13:00:00+02:00;China
CN;;地区技校;35.030300000000004, 110.9686;O3;ChinaAQIData;µg/m³;136.0;2021-08-09T13:00:00+02:00;China
CN;;上海东路;38.484199999999994, 106.27570000000001;SO2;ChinaAQIData;µg/m³;9.0;2021-08-09T13:00:00+02:00;China
CN;;竹园小学;31.0481, 112.20140000000002;NO2;ChinaAQIData;µg/m³;10.0;2021-08-09T13:00:00+02:00;China
CN;;新生街道;41.1028, 121.8297;PM2.5;ChinaAQIData;µg/m³;34.0;2021-08-09T13:00:00+02:00;China
CN;;昌都会议中心;31.140600000000003, 97.1714;SO2;ChinaAQIData;µg/m³;9.0;2021-08-09T13:00:00+02:00;China
CN;;明达新区;41.0821, 123.022;NO2;ChinaAQIData;µg/m³;27.0;2021-08-09T13:00:00+02:00;China
CN;;星湖花园;31.930000000000003, 120.94000000000001;PM2.5;ChinaAQIData;µg/m³;33.0;2021-08-09T13:00:00+02:00;China
CN;;晋源;37.7124, 112.46900000000001;CO;ChinaAQIData;µg/m³;500.0;2021-08-09T13:00:00+02:00;China
CN;;普洱第二中学;22.8322, 100.9817;NO2;ChinaAQIData;µg/m³;7.0;2021-08-09T13:00:00+02:00;China
CN;;普洱第二中学;22.8322, 100.9817;SO2;ChinaAQIData;µg/m³;6.0;2021-08-09T13:00:00+02:00;China
CN;;景洪市江北;22.022500000000004, 100.8017;SO2;ChinaAQIData;µg/m³;10.0;2021-08-09T13:00:00+02:00;China
CN;;曲江文化产业集团;34.1978, 108.985;CO;ChinaAQIData;µg/m³;600.0;2021-08-09T13:00:00+02:00;China
CN;;朔唯;39.36169999999999, 112.4575;SO2;ChinaAQIData;µg/m³;9.0;2021-08-09T13:00:00+02:00;China
CN;;望花区;41.8491, 123.7977;CO;ChinaAQIData;µg/m³;1000.0;2021-08-09T13:00:00+02:00;China
CN;;朝阳厂;31.790500000000005, 116.4996;PM10;ChinaAQIData;µg/m³;37.0;2021-08-09T13:00:00+02:00;China
CN;;李沧区北部;36.1805, 120.39480000000002;O3;ChinaAQIData;µg/m³;229.0;2021-08-09T13:00:00+02:00;China
CN;;来宾二中;23.736099999999997, 109.2328;NO2;ChinaAQIData;µg/m³;7.0;2021-08-09T13:00:00+02:00;China
CN;;松山一中;42.2816, 118.9233;SO2;ChinaAQIData;µg/m³;8.0;2021-08-09T13:00:00+02:00;China
CN;;树下王站;30.0003, 120.5483;PM2.5;ChinaAQIData;µg/m³;28.0;2021-08-09T13:00:00+02:00;China
CN;;株冶医院;27.8867, 113.095;PM2.5;ChinaAQIData;µg/m³;15.0;2021-08-07T17:00:00+02:00;China
CN;;株冶医院;27.8867, 113.095;CO;ChinaAQIData;µg/m³;700.0;2021-08-09T13:00:00+02:00;China
CN;;棉纺厂;41.7166, 86.1972;SO2;ChinaAQIData;µg/m³;6.0;2021-08-09T13:00:00+02:00;China
CN;;森林公园(对照点);29.8142, 114.3175;O3;ChinaAQIData;µg/m³;127.0;2021-08-09T13:00:00+02:00;China
CN;;民族大道182号;30.490800000000004, 114.3877;PM2.5;ChinaAQIData;µg/m³;28.0;2021-08-09T13:00:00+02:00;China
CN;;气象站;33.0144, 112.5779;SO2;ChinaAQIData;µg/m³;8.0;2021-08-09T13:00:00+02:00;China
CN;;汉北路;39.1587, 117.764;NO2;ChinaAQIData;µg/m³;10.0;2021-08-09T13:00:00+02:00;China
CN;;汉北路;39.1587, 117.764;PM10;ChinaAQIData;µg/m³;47.0;2021-08-09T13:00:00+02:00;China
CN;;汉滨区检察院;32.6975, 109.0072;SO2;ChinaAQIData;µg/m³;7.0;2021-08-09T13:00:00+02:00;China
CN;;汉画馆;32.9735, 112.5003;PM2.5;ChinaAQIData;µg/m³;14.0;2021-08-09T13:00:00+02:00;China
CN;;江北云山西路子站;23.1142, 114.4103;NO2;ChinaAQIData;µg/m³;17.0;2021-08-09T13:00:00+02:00;China
CN;;龙新;23.483499999999996, 111.2711;O3;ChinaAQIData;µg/m³;91.0;2021-08-09T13:00:00+02:00;China
CN;;沧县城建局;38.2991, 116.8842;NO2;ChinaAQIData;µg/m³;4.0;2021-08-09T13:00:00+02:00;China
CN;;河西子站;18.2681, 109.4964;O3;ChinaAQIData;µg/m³;68.0;2021-08-09T13:00:00+02:00;China
CN;;油田物探公司;35.7754, 115.08659999999999;NO2;ChinaAQIData;µg/m³;11.0;2021-08-09T13:00:00+02:00;China
CN;;油田运输公司;35.7609, 115.05740000000002;NO2;ChinaAQIData;µg/m³;14.0;2021-08-09T13:00:00+02:00;China
CN;;洪湖;22.5625, 114.117;PM10;ChinaAQIData;µg/m³;13.0;2021-08-09T13:00:00+02:00;China
CN;;洮北区环保局;45.6077, 122.79110000000001;PM2.5;ChinaAQIData;µg/m³;22.0;2021-08-09T13:00:00+02:00;China
CN;;浦东川沙;31.190699999999996, 121.70299999999999;O3;ChinaAQIData;µg/m³;164.0;2021-08-09T13:00:00+02:00;China
CN;;浦东新区监测站;31.228399999999997, 121.533;PM2.5;ChinaAQIData;µg/m³;18.0;2021-08-09T13:00:00+02:00;China
CN;;麓湖;23.1544, 113.27649999999998;NO2;ChinaAQIData;µg/m³;36.0;2021-08-09T13:00:00+02:00;China
CN;;麓湖;23.1544, 113.27649999999998;CO;ChinaAQIData;µg/m³;600.0;2021-08-09T13:00:00+02:00;China
CN;;消防指挥中心;31.954999999999995, 119.146;PM2.5;ChinaAQIData;µg/m³;40.0;2021-08-09T13:00:00+02:00;China
CN;;涵江区六中;25.456099999999996, 119.1119;SO2;ChinaAQIData;µg/m³;2.0;2021-08-09T13:00:00+02:00;China
CN;;游泳馆;38.8632, 115.49299999999998;PM10;ChinaAQIData;µg/m³;22.0;2021-08-09T13:00:00+02:00;China
CN;;火车站;27.8381, 113.14300000000001;PM2.5;ChinaAQIData;µg/m³;11.0;2021-08-09T13:00:00+02:00;China
CN;;烟厂;40.79930000000001, 114.879;PM10;ChinaAQIData;µg/m³;17.0;2021-08-09T13:00:00+02:00;China
CN;;烟厂办公区;25.5364, 103.8;PM2.5;ChinaAQIData;µg/m³;12.0;2021-08-09T13:00:00+02:00;China
CN;;牛耳桥;29.5844, 103.7627;PM2.5;ChinaAQIData;µg/m³;11.0;2021-08-09T13:00:00+02:00;China
CN;;王益区政府;35.069700000000005, 109.0697;NO2;ChinaAQIData;µg/m³;24.0;2021-08-09T13:00:00+02:00;China
CN;;王益区政府;35.069700000000005, 109.0697;O3;ChinaAQIData;µg/m³;179.0;2021-08-09T13:00:00+02:00;China
CN;;环保局;35.7636, 115.0312;PM10;ChinaAQIData;µg/m³;70.0;2021-08-09T13:00:00+02:00;China
CN;;环保局子站;36.865, 120.53700000000002;CO;ChinaAQIData;µg/m³;700.0;2021-08-09T13:00:00+02:00;China
CN;;瓦房庄;33.0086, 112.5339;PM10;ChinaAQIData;µg/m³;19.0;2021-08-09T13:00:00+02:00;China
CN;;甘溪港(对照点);28.642799999999998, 112.4067;PM2.5;ChinaAQIData;µg/m³;7.0;2021-08-09T13:00:00+02:00;China
CN;;电业局;29.1242, 110.4697;PM10;ChinaAQIData;µg/m³;34.0;2021-08-08T10:00:00+02:00;China
CN;;电视台;41.1694, 80.29200000000002;CO;ChinaAQIData;µg/m³;100.0;2021-08-09T13:00:00+02:00;China
CN;;留学生创业园;32.4639, 119.88800000000002;PM2.5;ChinaAQIData;µg/m³;35.0;2021-08-09T13:00:00+02:00;China
CN;;番禺中学;22.9483, 113.3505;NO2;ChinaAQIData;µg/m³;56.0;2021-08-09T13:00:00+02:00;China
CN;;白云商贸;35.4936, 112.8318;O3;ChinaAQIData;µg/m³;170.0;2021-08-09T13:00:00+02:00;China
CN;;监测站;36.00220000000001, 106.27919999999999;PM10;ChinaAQIData;µg/m³;33.0;2021-08-09T13:00:00+02:00;China
ES;Ayto Madrid;NET_ES131A;40.388055550000004, -3.65138888;SO2;EEA Spain;µg/m³;2.0;2018-01-02T00:00:00+01:00;Spain
ES;CCAA Com. Valenciana;NET_ES210A;39.96277777, -0.23333333000000003;O3;EEA Spain;µg/m³;77.0;2024-03-11T13:00:00+01:00;Spain
ES;Ayto Zaragoza;NET_ES021A;41.64222, -0.86194;SO2;EEA Spain;µg/m³;4.86;2024-03-11T13:00:00+01:00;Spain
ES;CCAA Galicia;NET_ES212A;42.21028, -8.73694;SO2;EEA Spain;µg/m³;1.0;2024-03-11T13:00:00+01:00;Spain
ES;EMEP/VAG/CAMP;NET_ES058A;42.720806, -8.923472000000002;O3;EEA Spain;µg/m³;65.1;2024-03-11T13:00:00+01:00;Spain
ES;EMEP/VAG/CAMP;NET_ES058A;37.051939999999995, -6.555000000000001;NO2;EEA Spain;µg/m³;1.03;2024-03-11T12:00:00+01:00;Spain
ES;CCAA Asturias;NET_ES203A;43.542699999999996, -5.7093;O3;EEA Spain;µg/m³;59.0;2024-03-11T13:00:00+01:00;Spain
ES;CCAA Asturias;NET_ES203A;43.5378, -5.6461;O3;EEA Spain;µg/m³;33.0;2024-03-11T13:00:00+01:00;Spain
ES;CCAA Castilla y León;NET_ES208A;42.55069999999999, -6.6036;PM10;EEA Spain;µg/m³;10.0;2024-03-11T13:00:00+01:00;Spain
ES;CCAA Cataluña;NET_ES209A;41.47559999999999, 1.9232000000000002;O3;EEA Spain;µg/m³;66.0;2024-03-11T13:00:00+01:00;Spain
ES;CCAA Com. Valenciana;NET_ES210A;38.63942999999999, -0.87241;PM10;EEA Spain;µg/m³;4.0;2024-03-11T13:00:00+01:00;Spain
ES;CCAA Galicia;NET_ES212A;42.219, -8.7421;NO;EEA Spain;µg/m³;1.8;2024-03-01T01:00:00+01:00;Spain
ES;CCAA Galicia;NET_ES212A;43.35419999999999, -8.4249;PM10;EEA Spain;µg/m³;25.0;2024-03-11T13:00:00+01:00;Spain
ES;CCAA Galicia;NET_ES212A;43.36709999999999, -8.420598999999998;SO2;EEA Spain;µg/m³;1.0;2024-03-11T13:00:00+01:00;Spain
ES;CCAA Galicia;NET_ES212A;43.45921, -8.24423;CO;EEA Spain;µg/m³;200.0;2024-03-11T13:00:00+01:00;Spain
ES;CCAA Galicia;NET_ES212A;43.5197, -8.150200000000002;PM10;EEA Spain;µg/m³;13.0;2024-03-11T13:00:00+01:00;Spain
ES;CCAA Galicia;NET_ES212A;43.4054, -7.988599999999999;NO2;EEA Spain;µg/m³;1.5;2024-03-11T10:00:00+01:00;Spain
ES;CCAA Galicia;NET_ES212A;43.312999999999995, -7.6937;NO2;EEA Spain;µg/m³;2.0;2024-03-11T13:00:00+01:00;Spain
ES;CCAA Galicia;NET_ES212A;42.060700000000004, -7.7299;NO2;EEA Spain;µg/m³;3.2;2024-03-11T13:00:00+01:00;Spain
ES;CCAA Galicia;NET_ES212A;42.656299999999995, -8.1071;NO2;EEA Spain;µg/m³;3.0;2024-03-11T13:00:00+01:00;Spain
ES;CCAA Madrid;NET_ES213A;40.31451799999999, -3.7168679999999994;PM10;EEA Spain;µg/m³;10.0;2024-03-11T13:00:00+01:00;Spain
ES;CCAA Madrid;NET_ES213A;40.479328, -3.3779490000000005;O3;EEA Spain;µg/m³;81.0;2024-03-11T13:00:00+01:00;Spain
ES;CCAA Madrid;NET_ES213A;40.825100000000006, -3.9611999999999994;O3;EEA Spain;µg/m³;86.0;2024-03-11T13:00:00+01:00;Spain
